,child,parent,lambda_val,child_size,x,y,z
11010,1254,11353,14.320510290975962,1,21.396980285644528,-0.7025629878044128,-0.6637840867042542
11011,7101,11342,13.89757002823134,1,5.8399505615234375,-5.669305801391602,3.0916974544525146
11012,3548,11287,23.112942896267942,1,5.26221799850464,-5.479129791259766,2.98943829536438
11013,3331,11356,15.074962808811916,1,7.128964900970459,-4.58897876739502,-6.348605632781982
11014,11358,11357,13.501390089691323,12,7.340959986050923,-4.6711151997248335,-6.444491863250732
11015,11359,11357,13.501390089691323,19,7.15559522729171,-4.65580385609677,-6.494774843517103
11016,1081,11354,14.692641926014508,1,21.17821502685547,-0.17952404916286469,-1.172647476196289
11017,1334,11355,11.952909773116255,1,21.569793701171875,-0.22965937852859494,-1.0381654500961304
11018,7997,11353,14.33661445765456,1,21.36990356445312,-0.6542849540710449,-0.5888073444366455
11019,2703,11342,14.007937040136472,1,5.902256965637207,-5.654589653015136,3.1185333728790283
11020,3678,11342,14.007937040136472,1,5.885626792907715,-5.66148805618286,3.0780551433563232
11021,5746,11287,23.616223434923448,1,5.262871742248535,-5.5349860191345215,2.9534671306610103
11022,3805,11356,15.699104938566466,1,7.05082082748413,-4.593839645385742,-6.315692901611327
